match_id,home_team,away_team,team_id,team_name,team_is_home,score,outcome,player_name,rank,pagerank,pagerank_pct,betweenness,minutes_played,position,team_sf,won
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Valery Fernández Estrada,12,0.0269157373101063,2.69,0.0,26,DEF,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Cristian Portugués Manzanera,13,0.0251110746909612,2.51,0.0,26,MID,0.1130374479889043,0
3894776,Athletic Club,Girona,211,Girona,False,3-2,loss,Jhon Elmer Solis Romero,14,0.01305387057852,1.31,0.0,11,MID,0.1130374479889043,0
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Javier Hernández Carrera,1,0.1427084940553637,14.27,0.2952,90,DEF,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Rubén Alcaraz Jiménez,2,0.1388779264318473,13.89,0.3762,100,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Gonzalo Escalante,3,0.0999787767010307,10.0,0.1595,100,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Robert Navarro Muñoz,4,0.0859855808597074,8.6,0.0929,79,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Rubén Sobrino Pozuelo,5,0.0768565582523132,7.69,0.0,60,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Víctor Chust García,6,0.0691364570585785,6.91,0.1214,100,DEF,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Roger Martí Salvador,7,0.0647349033722527,6.47,0.0143,60,FWD,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Sergio Guardiola Navarro,8,0.0565195098715537,5.65,0.0786,40,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Rafael Jiménez Jarque,9,0.0552780509648078,5.53,0.0095,100,DEF,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Christopher Ramos de la Flor,10,0.0510392237393796,5.1,0.0024,100,FWD,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Brian Alexis Ocampo Ferreira,11,0.0395808266494596,3.96,0.1048,21,MID,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Iván Alejo Peralta,12,0.0355435465494331,3.55,0.0,21,DEF,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Joseba Zaldúa Bengoetxea,13,0.0334487874804763,3.34,0.0,79,DEF,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Juan Miguel Jiménez López,14,0.0248888215313919,2.49,0.0,40,FWD,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Jeremías Ledesma,15,0.0140211277334769,1.4,0.0,100,GK,0.21674876847290642,1
3894886,Sevilla,Cádiz,552,Cádiz,False,0-1,win,Maximiliano Gómez González,16,0.0114014087489266,1.14,0.0,10,FWD,0.21674876847290642,1
